MANDT;SPRAS;LAND1;REGIO;COUNC;BEZEI
100;PL;PL;K-P;036;chełmiński
100;PL;PL;K-P;037;golubsko-dobrzyński
100;PL;PL;K-P;038;grudziądzki
100;PL;PL;K-P;039;Grudziądz
100;PL;PL;K-P;040;inowrocławski
100;PL;PL;K-P;041;lipnowski
100;PL;PL;K-P;042;mogileński
100;PL;PL;K-P;043;nakielski
100;PL;PL;K-P;044;radziejowski
100;PL;PL;K-P;045;rypiński
100;PL;PL;K-P;046;sępoleński
100;PL;PL;K-P;047;toruński
100;PL;PL;K-P;048;Toruń
100;PL;PL;K-P;049;tucholski
100;PL;PL;K-P;050;wąbrzeski
100;PL;PL;K-P;051;włocławski
100;PL;PL;K-P;052;Włocławek
100;PL;PL;K-P;053;żniński
100;PL;PL;LBL;054;świdnicki
100;PL;PL;LBL;055;bialski
100;PL;PL;LBL;056;Biała Podlaska
100;PL;PL;LBL;057;biłgorajski
100;PL;PL;LBL;058;chełmski
100;PL;PL;LBL;059;Chełm
100;PL;PL;LBL;060;hrubieszowski
100;PL;PL;LBL;061;janowski
100;PL;PL;LBL;062;kraśnicki
100;PL;PL;LBL;063;krasnostawski
100;PL;PL;LBL;064;łęczyński
100;PL;PL;LBL;065;lubartowski
100;PL;PL;LBL;066;lubelski
100;PL;PL;LBL;067;Lublin
100;PL;PL;LBL;068;łukowski
100;PL;PL;LBL;069;opolski
100;PL;PL;LBL;070;parczewski
100;PL;PL;LBL;071;puławski
100;PL;PL;LBL;072;radzyński
100;PL;PL;LBL;073;rycki
100;PL;PL;LBL;074;tomaszowski
100;PL;PL;LBL;075;włodawski
100;PL;PL;LBL;076;zamojski
100;PL;PL;LBL;077;Zamość
100;PL;PL;LBS;078;świebodziński
100;PL;PL;LBS;079;gorzowski
100;PL;PL;LBS;080;Gorzów Wielkopolski
100;PL;PL;LBS;081;krośnieński
100;PL;PL;LBS;082;międzyrzecki
100;PL;PL;LBS;083;nowosolski
100;PL;PL;LBS;084;słubicki
100;PL;PL;LBS;085;strzelecko-drezden.
100;PL;PL;LBS;086;sulęciński
100;PL;PL;LBS;087;żagański
100;PL;PL;LBS;088;żarski
100;PL;PL;LBS;089;zielonogórski
100;PL;PL;LBS;090;Zielona Góra
100;PL;PL;LBS;374;wschowski
100;PL;PL;LDZ;091;bełchatowski
100;PL;PL;LDZ;092;kutnowski
100;PL;PL;LDZ;093;łaski
100;PL;PL;LDZ;094;łęczycki
100;PL;PL;LDZ;095;Łódź
100;PL;PL;LDZ;096;łódzki wschodni
100;PL;PL;LDZ;097;łowicki
100;PL;PL;LDZ;098;opoczyński
100;PL;PL;LDZ;099;pabianicki
100;PL;PL;LDZ;100;pajęczański
100;PL;PL;LDZ;101;piotrkowski
100;PL;PL;LDZ;102;Piotrków Trybunalski
100;PL;PL;LDZ;103;poddębicki
100;PL;PL;LDZ;104;radomszczański
100;PL;PL;LDZ;105;rawski
100;PL;PL;LDZ;106;sieradzki
100;PL;PL;LDZ;107;skierniewicki
100;PL;PL;LDZ;108;Skierniewice
100;PL;PL;LDZ;109;tomaszowski
100;PL;PL;LDZ;110;wieluński
100;PL;PL;LDZ;111;wieruszowski
100;PL;PL;LDZ;112;zduńskowolski
100;PL;PL;LDZ;113;zgierski
100;PL;PL;LDZ;375;brzeziński
100;PL;PL;MAL;114;bocheński
100;PL;PL;MAL;115;brzeski
100;PL;PL;MAL;116;chrzanowski
100;PL;PL;MAL;117;dąbrowski
100;PL;PL;MAL;118;gorlicki
100;PL;PL;MAL;119;krakowski
100;PL;PL;MAL;120;Kraków
100;PL;PL;MAL;121;limanowski
100;PL;PL;MAL;122;miechowski
100;PL;PL;MAL;123;myślenicki
100;PL;PL;MAL;124;nowosądecki
100;PL;PL;MAL;125;Nowy Sącz
100;PL;PL;MAL;126;nowotarski
100;PL;PL;MAL;127;olkuski
100;PL;PL;MAL;128;oświęcimski
100;PL;PL;MAL;129;proszowicki
100;PL;PL;MAL;130;suski
100;PL;PL;MAL;131;tarnowski
100;PL;PL;MAL;132;Tarnów
100;PL;PL;MAL;133;tatrzański
100;PL;PL;MAL;134;wadowicki
100;PL;PL;MAL;135;wielicki
100;PL;PL;MAZ;136;białobrzeski
100;PL;PL;MAZ;137;ciechanowski
100;PL;PL;MAZ;138;garwoliński
100;PL;PL;MAZ;139;gostyniński
100;PL;PL;MAZ;140;grodziski
100;PL;PL;MAZ;141;grójecki
100;PL;PL;MAZ;142;kozienicki
100;PL;PL;MAZ;143;legionowski
100;PL;PL;MAZ;144;lipski
100;PL;PL;MAZ;145;łosicki
100;PL;PL;MAZ;146;makowski
100;PL;PL;MAZ;147;miński
100;PL;PL;MAZ;148;mławski
100;PL;PL;MAZ;149;nowodworski
100;PL;PL;MAZ;150;ostrołęcki
100;PL;PL;MAZ;151;Ostrołęka
100;PL;PL;MAZ;152;ostrowski
100;PL;PL;MAZ;153;otwocki
100;PL;PL;MAZ;154;piaseczyński
100;PL;PL;MAZ;155;płocki
100;PL;PL;MAZ;156;Płock
100;PL;PL;MAZ;157;płoński
100;PL;PL;MAZ;158;pruszkowski
100;PL;PL;MAZ;159;przasnyski
100;PL;PL;MAZ;160;przysuski
100;PL;PL;MAZ;161;pułtuski
100;PL;PL;MAZ;162;radomski
100;PL;PL;MAZ;163;Radom
100;PL;PL;MAZ;164;siedlecki
100;PL;PL;MAZ;165;Siedlce
100;PL;PL;MAZ;166;sierpecki
100;PL;PL;MAZ;167;sochaczewski
100;PL;PL;MAZ;168;sokołowski
100;PL;PL;MAZ;169;szydłowiecki
100;PL;PL;MAZ;170;Warszawa
100;PL;PL;MAZ;171;warszawski zachodni
100;PL;PL;MAZ;172;węgrowski
100;PL;PL;MAZ;173;wołomiński
100;PL;PL;MAZ;174;wyszkowski
100;PL;PL;MAZ;175;żuromiński
100;PL;PL;MAZ;176;zwoleński
100;PL;PL;MAZ;177;żyrardowski
100;PL;PL;OPO;178;brzeski
100;PL;PL;OPO;179;głubczycki
100;PL;PL;OPO;180;kędzierzyńsko-koz.
100;PL;PL;OPO;181;kluczborski
100;PL;PL;OPO;182;krapkowicki
100;PL;PL;OPO;183;namysłowski
100;PL;PL;OPO;184;nyski
100;PL;PL;OPO;185;oleski
100;PL;PL;OPO;186;opolski
100;PL;PL;OPO;187;Opole
100;PL;PL;OPO;188;prudnicki
100;PL;PL;OPO;189;strzelecki
100;PL;PL;PDK;190;bieszczadzki
100;PL;PL;PDK;191;brzozowski
100;PL;PL;PDK;192;dębicki
100;PL;PL;PDK;193;jarosławski
100;PL;PL;PDK;194;jasielski
100;PL;PL;PDK;195;kolbuszowski
100;PL;PL;PDK;196;krośnieński
100;PL;PL;PDK;197;Krosno
100;PL;PL;PDK;198;łańcucki
100;PL;PL;PDK;199;leżajski
100;PL;PL;PDK;200;lubaczowski
100;PL;PL;PDK;201;mielecki
100;PL;PL;PDK;202;niżański
100;PL;PL;PDK;203;przemyski
100;PL;PL;PDK;204;Przemyśl
100;PL;PL;PDK;205;przeworski
100;PL;PL;PDK;206;ropczycko-sędziszow.
100;PL;PL;PDK;207;rzeszowski
100;PL;PL;PDK;208;Rzeszów
100;PL;PL;PDK;209;sanocki
100;PL;PL;PDK;210;stalowowolski
100;PL;PL;PDK;211;strzyżowski
100;PL;PL;PDK;212;tarnobrzeski
100;PL;PL;PDK;213;Tarnobrzeg
100;PL;PL;PDK;376;leski
100;PL;PL;PDL;214;augustowski
100;PL;PL;PDL;215;białostocki
100;PL;PL;PDL;216;Białystok
100;PL;PL;PDL;217;bielski
100;PL;PL;PDL;218;grajewski
100;PL;PL;PDL;219;hajnowski
100;PL;PL;PDL;220;kolneński
100;PL;PL;PDL;221;łomżyński
100;PL;PL;PDL;222;Łomża
100;PL;PL;PDL;223;moniecki
100;PL;PL;PDL;224;sejneński
100;PL;PL;PDL;225;siemiatycki
100;PL;PL;PDL;226;sokólski
100;PL;PL;PDL;227;suwalski
100;PL;PL;PDL;228;Suwałki
100;PL;PL;PDL;229;wysokomazowiecki
100;PL;PL;PDL;230;zambrowski
100;PL;PL;POM;231;bytowski
100;PL;PL;POM;232;chojnicki
100;PL;PL;POM;233;człuchowski
100;PL;PL;POM;234;Gdańsk
100;PL;PL;POM;235;Gdynia
100;PL;PL;POM;236;kartuski
100;PL;PL;POM;237;kościerski
100;PL;PL;POM;238;kwidzyński
100;PL;PL;POM;239;lęborski
100;PL;PL;POM;240;malborski
100;PL;PL;POM;241;nowodworski
100;PL;PL;POM;243;pucki
100;PL;PL;POM;244;słupski
100;PL;PL;POM;245;Słupsk
100;PL;PL;POM;246;Sopot
100;PL;PL;POM;247;starogardzki
100;PL;PL;POM;248;tczewski
100;PL;PL;POM;249;wejherowski
100;PL;PL;POM;377;gdański
100;PL;PL;POM;378;sztumski
100;PL;PL;SLS;250;Świętochłowice
100;PL;PL;SLS;251;będziński
100;PL;PL;SLS;252;bielski
100;PL;PL;SLS;253;Bielsko-Biała
100;PL;PL;SLS;254;Bytom
100;PL;PL;SLS;255;Chorzów
100;PL;PL;SLS;256;cieszyński
100;PL;PL;SLS;257;częstochowski
100;PL;PL;SLS;258;Częstochowa
100;PL;PL;SLS;259;Dąbrowa Górnicza
100;PL;PL;SLS;260;gliwicki
100;PL;PL;SLS;261;Gliwice
100;PL;PL;SLS;262;Jastrzębie-Zdrój
100;PL;PL;SLS;263;Jaworzno
100;PL;PL;SLS;264;Katowice
100;PL;PL;SLS;265;kłobucki
100;PL;PL;SLS;266;lubliniecki
100;PL;PL;SLS;267;mikołowski
100;PL;PL;SLS;268;Mysłowice
100;PL;PL;SLS;269;myszkowski
100;PL;PL;SLS;270;Piekary Śląskie
100;PL;PL;SLS;271;pszczyński
100;PL;PL;SLS;272;raciborski
100;PL;PL;SLS;273;Ruda Śląska
100;PL;PL;SLS;274;rybnicki
100;PL;PL;SLS;275;Rybnik
100;PL;PL;SLS;276;Siemianowice Śląskie
100;PL;PL;SLS;277;Sosnowiec
100;PL;PL;SLS;278;tarnogórski
100;PL;PL;SLS;280;Tychy
100;PL;PL;SLS;281;wodzisławski
100;PL;PL;SLS;282;Zabrze
100;PL;PL;SLS;283;zawierciański
100;PL;PL;SLS;284;Żory
100;PL;PL;SLS;285;żywiecki
100;PL;PL;SLS;379;bieruńsko-lędziński
100;PL;PL;SWK;286;buski
100;PL;PL;SWK;287;jędrzejowski
100;PL;PL;SWK;288;kazimierski
100;PL;PL;SWK;289;kielecki
100;PL;PL;SWK;290;Kielce
100;PL;PL;SWK;291;konecki
100;PL;PL;SWK;292;opatowski
100;PL;PL;SWK;293;ostrowiecki
100;PL;PL;SWK;294;pińczowski
100;PL;PL;SWK;295;sandomierski
100;PL;PL;SWK;296;skarżyski
100;PL;PL;SWK;297;starachowicki
100;PL;PL;SWK;298;staszowski
100;PL;PL;SWK;299;włoszczowski
100;PL;PL;W-M;335;bartoszycki
100;PL;PL;W-M;336;braniewski
100;PL;PL;W-M;337;działdowski
100;PL;PL;W-M;338;elbląski
100;PL;PL;W-M;339;Elbląg
100;PL;PL;W-M;340;ełcki
100;PL;PL;W-M;341;giżycki
100;PL;PL;W-M;342;iławski
100;PL;PL;W-M;343;kętrzyński
100;PL;PL;W-M;344;lidzbarski
100;PL;PL;W-M;345;mrągowski
100;PL;PL;W-M;346;nidzicki
100;PL;PL;W-M;347;nowomiejski
100;PL;PL;W-M;348;olecki
100;PL;PL;W-M;349;olsztyński
100;PL;PL;W-M;350;Olsztyn
100;PL;PL;W-M;351;ostródzki
100;PL;PL;W-M;352;piski
100;PL;PL;W-M;353;szczycieński
100;PL;PL;W-M;380;gołdapski
100;PL;PL;W-M;381;węgorzewski
100;PL;PL;WLK;300;śremski
100;PL;PL;WLK;301;średzki
100;PL;PL;WLK;302;chodzieski
100;PL;PL;WLK;303;czarnkowsko-trzcian.
100;PL;PL;WLK;304;gnieźnieński
100;PL;PL;WLK;305;gostyński
100;PL;PL;WLK;306;grodziski
100;PL;PL;WLK;307;jarociński
100;PL;PL;WLK;308;kaliski
100;PL;PL;WLK;309;Kalisz
100;PL;PL;WLK;310;kępiński
100;PL;PL;WLK;311;kościański
100;PL;PL;WLK;312;kolski
100;PL;PL;WLK;313;koniński
100;PL;PL;WLK;314;Konin
100;PL;PL;WLK;315;krotoszyński
100;PL;PL;WLK;316;leszczyński
100;PL;PL;WLK;317;Leszno
100;PL;PL;WLK;318;międzychodzki
100;PL;PL;WLK;319;nowotomyski
100;PL;PL;WLK;320;obornicki
100;PL;PL;WLK;321;ostrowski
100;PL;PL;WLK;322;ostrzeszowski
100;PL;PL;WLK;323;pilski
100;PL;PL;WLK;324;pleszewski
100;PL;PL;WLK;325;poznański
100;PL;PL;WLK;326;Poznań
100;PL;PL;WLK;327;rawicki
100;PL;PL;WLK;328;słupecki
100;PL;PL;WLK;329;szamotulski
100;PL;PL;WLK;330;turecki
100;PL;PL;WLK;331;wągrowiecki
100;PL;PL;WLK;332;wolsztyński
100;PL;PL;WLK;333;wrzesiński
100;PL;PL;WLK;334;złotowski
100;PL;PL;Z-P;354;świdwiński
100;PL;PL;Z-P;355;Świnoujście
100;PL;PL;Z-P;356;białogardzki
100;PL;PL;Z-P;357;choszczeński
100;PL;PL;Z-P;358;drawski
100;PL;PL;Z-P;359;goleniowski
100;PL;PL;Z-P;360;gryficki
100;PL;PL;Z-P;361;gryfiński
100;PL;PL;Z-P;362;kamieński
100;PL;PL;Z-P;363;kołobrzeski
100;PL;PL;Z-P;364;koszaliński
100;PL;PL;Z-P;365;Koszalin
100;PL;PL;Z-P;366;myśliborski
100;PL;PL;Z-P;367;Polisa
100;PL;PL;Z-P;368;pyrzycki
100;PL;PL;Z-P;369;sławieński
100;PL;PL;Z-P;370;stargardzki
100;PL;PL;Z-P;371;Szczecin
100;PL;PL;Z-P;372;szczecinecki
100;PL;PL;Z-P;373;wałecki
100;PL;PL;Z-P;382;łobeski
100;PL;TW;FJN;022;Kinmen County
100;PL;TW;FJN;023;Lianjiang County
100;PL;TW;TWN;001;Keelung City
100;PL;TW;TWN;002;Taipei County
100;PL;TW;TWN;003;Ilan County
100;PL;TW;TWN;004;Hsinchu City
100;PL;TW;TWN;005;Hsinchu County
100;PL;TW;TWN;006;Taoyuan County
100;PL;TW;TWN;007;Miaoli County
100;PL;TW;TWN;008;Taichung City
100;PL;TW;TWN;009;Taichung County
100;PL;TW;TWN;010;Changhua County
100;PL;TW;TWN;011;Nantou County
100;PL;TW;TWN;012;Chiai City
100;PL;TW;TWN;013;Chiai County
100;PL;TW;TWN;014;Yunlin County
100;PL;TW;TWN;015;Tainan City
100;PL;TW;TWN;016;Tainan County
100;PL;TW;TWN;017;Kaohsiung County
100;PL;TW;TWN;018;Penghu County
100;PL;TW;TWN;019;Pingtung County
100;PL;TW;TWN;020;Taitung County
100;PL;TW;TWN;021;Hualien County
100;PL;TW;TWN;024;Nanhai Islands
100;PL;TW;TWN;025;Diaoyutai Islands
100;PL;US;AK;001;Okręg w AK
100;PL;US;AL;001;Okręg w AL
100;PL;US;AR;001;Okręg w AR
100;PL;US;AS;001;Okręg w AS
100;PL;US;AZ;001;Okręg w AZ
100;PL;US;CA;001;Okręg w CA
100;PL;US;CO;001;Okręg w CO
100;PL;US;CT;001;Okręg w CT
100;PL;US;DC;001;Okręg w DC
100;PL;US;DE;001;Okręg w DE
100;PL;US;FL;001;Okręg w FL
100;PL;US;GA;001;Okręg w GA
100;PL;US;GU;001;Okręg w GU
100;PL;US;HI;001;Okręg w HI
100;PL;US;IA;001;Okręg w IA
100;PL;US;ID;001;Okręg w ID
100;PL;US;IL;001;Okręg w IL
100;PL;US;IN;001;Okręg w IN
100;PL;US;KS;001;Okręg w KS
100;PL;US;KY;001;Okręg w KY
100;PL;US;LA;001;Okręg w LA
100;PL;US;MA;001;Okręg w MA
100;PL;US;MD;001;Okręg w MD
100;PL;US;ME;001;Okręg w ME
100;PL;US;MI;001;Okręg w MI
100;PL;US;MN;001;Okręg w MN
100;PL;US;MO;001;Okręg w MO
100;PL;US;MP;001;Okręg w MP
100;PL;US;MS;001;Okręg w MS
100;PL;US;MT;001;Okręg w MT
100;PL;US;NC;001;Okręg w NC
100;PL;US;ND;001;Okręg w ND
100;PL;US;NE;001;Okręg w NE
100;PL;US;NH;001;Okręg w NH
100;PL;US;NJ;001;Okręg w NJ
100;PL;US;NM;001;Okręg w NM
100;PL;US;NV;001;Okręg w NV
100;PL;US;NY;001;Okręg w NY
100;PL;US;OH;001;Okręg w OH
100;PL;US;OK;001;Okręg w OK
100;PL;US;OR;001;Okręg w OR
100;PL;US;PA;001;Okręg w PA
100;PL;US;PR;001;Okręg w PR
100;PL;US;RI;001;Okręg w RI
100;PL;US;SC;001;Okręg w SC
100;PL;US;SD;001;Okręg w SD
100;PL;US;TN;001;Okręg w TN
100;PL;US;TX;001;Okręg w TX
100;PL;US;UT;001;Okręg w UT
100;PL;US;VA;001;Okręg w VA
100;PL;US;VI;001;Okręg w VI
100;PL;US;VT;001;Okręg w VT
100;PL;US;WA;001;Okręg w WA
100;PL;US;WI;001;Okręg w WI
100;PL;US;WV;001;Okręg w WV
100;PL;US;WY;001;Okręg w WY
100;ZF;DK;001;101;Koebenhavn skat&told
100;ZF;DK;001;102;Allerod
100;ZF;DK;001;103;Ballerup
100;ZF;DK;001;104;Bornholm
100;ZF;DK;001;105;Brondby
100;ZF;DK;001;106;Dragor
100;ZF;DK;001;107;Egedal
100;ZF;DK;001;108;Fredensborg
100;ZF;DK;001;109;Frederiksberg
100;ZF;DK;001;110;Frederikssund
100;ZF;DK;001;111;Frederiksvaerk-Hunde
100;ZF;DK;001;112;Fureso
100;ZF;DK;001;113;Gentofte
100;ZF;DK;001;114;Gladsaxe
100;ZF;DK;001;115;Glostrup
100;ZF;DK;001;116;Gribskov
100;ZF;DK;001;117;Helsingor
100;ZF;DK;001;118;Herlev
100;ZF;DK;001;119;Hillerod
100;ZF;DK;001;120;Hvidovre
100;ZF;DK;001;121;Hoje-Taastrup
100;ZF;DK;001;122;Horsholm
100;ZF;DK;001;123;Ishoj
100;ZF;DK;001;124;Copenhagen
100;ZF;DK;001;125;Lyngby-Tarbaek
100;ZF;DK;001;126;Rudersdal
100;ZF;DK;001;127;Rodovre
100;ZF;DK;001;128;Tarnby
100;ZF;DK;001;129;Vallensbaek
100;ZF;DK;002;201;Favrskov
100;ZF;DK;002;202;Hedensted
100;ZF;DK;002;203;Herning
100;ZF;DK;002;204;Holstebro
100;ZF;DK;002;205;Horsens
100;ZF;DK;002;206;Ikast-Brande
100;ZF;DK;002;207;Lemvig
100;ZF;DK;002;208;Norddjurs
100;ZF;DK;002;209;Odder
100;ZF;DK;002;210;Randers
100;ZF;DK;002;211;Ringkobing-Skjern
100;ZF;DK;002;212;Samso
100;ZF;DK;002;213;Silkeborg
100;ZF;DK;002;214;Skanderborg
100;ZF;DK;002;215;Skive
100;ZF;DK;002;216;Struer
100;ZF;DK;002;217;Syddjurs
100;ZF;DK;002;218;Viborg
100;ZF;DK;003;301;Bronderslev-Dronning
100;ZF;DK;003;302;Frederikshavn
100;ZF;DK;003;303;Hjorring
100;ZF;DK;003;304;Jammerbugt
100;ZF;DK;003;305;Laeso
100;ZF;DK;003;306;Mariagerfjord
100;ZF;DK;003;307;Morso
100;ZF;DK;003;308;Rebild
100;ZF;DK;003;309;Thisted
100;ZF;DK;003;310;Vesthimmerland
100;ZF;DK;003;311;Aalborg
100;ZF;DK;004;401;Faxe
100;ZF;DK;004;402;Greve
100;ZF;DK;004;403;Guldborgsund
100;ZF;DK;004;404;Holbaek
100;ZF;DK;004;405;Kalundborg
100;ZF;DK;004;406;Koge
100;ZF;DK;004;407;Lejre
100;ZF;DK;004;408;Lolland
100;ZF;DK;004;409;Naestved
100;ZF;DK;004;410;Odsherred
100;ZF;DK;004;411;Ringsted
100;ZF;DK;004;412;Roskilde
100;ZF;DK;004;413;Slagelse
100;ZF;DK;004;414;Solrod
100;ZF;DK;004;415;Soro
100;ZF;DK;004;416;Stevns
100;ZF;DK;004;417;Vordingborg
100;ZF;DK;005;501;Assens
100;ZF;DK;005;502;Billund
100;ZF;DK;005;503;Faaborg-Midtfyn
100;ZF;DK;005;504;Fano
100;ZF;DK;005;505;Frederica
100;ZF;DK;005;506;Haderslev
100;ZF;DK;005;507;Kerteminde
100;ZF;DK;005;508;Kolding
100;ZF;DK;005;509;Langeland
100;ZF;DK;005;510;Middelfart
100;ZF;DK;005;511;Nordfyn
100;ZF;DK;005;512;Nyborg
100;ZF;DK;005;513;Odense
100;ZF;DK;005;514;Svendborg
100;ZF;DK;005;515;Sonderborg
100;ZF;DK;005;516;Varde
100;ZF;DK;005;517;Vejen
100;ZF;DK;005;518;Vejle
100;ZF;DK;005;519;Aero
100;ZF;DK;005;520;Aabenraa
100;ZF;HK;HK;ABR;亞伯丁
100;ZF;HK;HK;APC;鴨利洲
100;ZF;HK;HK;CBY;銅鑼灣
100;ZF;HK;HK;CCH;長洲
100;ZF;HK;HK;CEN;中環
100;ZF;HK;HK;CHK;舂磡角
100;ZF;HK;HK;CW;柴灣
100;ZF;HK;HK;FOR;炮台山
100;ZF;HK;HK;HAP;跑馬地
100;ZF;HK;HK;KOR;康怡
100;ZF;HK;HK;KT;堅尼地城
100;ZF;HK;HK;LAN;大嶼山
100;ZF;HK;HK;LI;南丫島
100;ZF;HK;HK;MID;中環
100;ZF;HK;HK;NP;北角
100;ZF;HK;HK;PFL;薄扶林
100;ZF;HK;HK;PSH;屏山
100;ZF;HK;HK;QUA;魚涌
100;ZF;HK;HK;REP;淺水灣
100;ZF;HK;HK;SHO;石澳
100;ZF;HK;HK;SKW;筲萁灣
100;ZF;HK;HK;SSW;小西灣
100;ZF;HK;HK;STN;赤柱
100;ZF;HK;HK;SW;上環
100;ZF;HK;HK;SWH;西灣河
100;ZF;HK;HK;SYP;西營盤
100;ZF;HK;HK;THG;大坑
100;ZF;HK;HK;TIN;天后
100;ZF;HK;HK;TKS;太古城
100;ZF;HK;HK;TTM;大潭
100;ZF;HK;HK;WCH;灣仔
100;ZF;HK;HK;WES;西區
100;ZF;HK;HK;WON;黃竹坑
100;ZF;HK;HK;WP;西環
100;ZF;HK;KLN;CH;彩虹
100;ZF;HK;KLN;CSW;長沙灣
100;ZF;HK;KLN;DIA;鑽石山
100;ZF;HK;KLN;HM;紅磡
100;ZF;HK;KLN;HMT;何文田
100;ZF;HK;KLN;JOR;佐敦
100;ZF;HK;KLN;KBA;九龍灣
100;ZF;HK;KLN;KLC;九龍城
100;ZF;HK;KLN;KT;觀塘
100;ZF;HK;KLN;KTG;九龍塘
100;ZF;HK;KLN;KWF;葵芳
100;ZF;HK;KLN;LCK;荔枝角
100;ZF;HK;KLN;LF;樂富
100;ZF;HK;KLN;LK;荔景
100;ZF;HK;KLN;LT;藍田
100;ZF;HK;KLN;MF;美孚
100;ZF;HK;KLN;MKO;旺角
100;ZF;HK;KLN;NCW;牛池灣
100;ZF;HK;KLN;NTK;牛頭角
100;ZF;HK;KLN;SK;西貢
100;ZF;HK;KLN;SKM;石硤尾
100;ZF;HK;KLN;SPK;新蒲崗
100;ZF;HK;KLN;SSP;深水
100;ZF;HK;KLN;TKO;將軍澳
100;ZF;HK;KLN;TKT;大角咀
100;ZF;HK;KLN;TKW;土瓜灣
100;ZF;HK;KLN;TM;屯門
100;ZF;HK;KLN;TST;尖沙咀
100;ZF;HK;KLN;TSW;荃灣
100;ZF;HK;KLN;TWS;慈雲山
100;ZF;HK;KLN;WTS;黃大仙
100;ZF;HK;KLN;YMT;油麻地
100;ZF;HK;NT;FL;粉嶺
100;ZF;HK;NT;FT;火炭
100;ZF;HK;NT;KC;葵涌
100;ZF;HK;NT;KF;葵芳
100;ZF;HK;NT;KH;葵興
100;ZF;HK;NT;MOS;馬鞍山
100;ZF;HK;NT;SHA;沙田
100;ZF;HK;NT;SS;上水
100;ZF;HK;NT;ST;深井
100;ZF;HK;NT;TM;屯門
100;ZF;HK;NT;TP;大浦
100;ZF;HK;NT;TS;天水圍
100;ZF;HK;NT;TSW;荃灣
100;ZF;HK;NT;TW;大圍
100;ZF;HK;NT;TWH;大窩口
100;ZF;HK;NT;TY;青衣
100;ZF;HK;NT;YL;元朗
100;ZF;MX;DF;#NV;聯邦行政區
100;ZF;MX;GTO;#NV;Guanajuato
100;ZF;TW;FJN;022;金門縣
100;ZF;TW;FJN;023;連江縣
100;ZF;TW;TWN;001;基隆市
100;ZF;TW;TWN;002;台北縣
100;ZF;TW;TWN;003;宜蘭縣
100;ZF;TW;TWN;004;新竹市
100;ZF;TW;TWN;005;新竹縣
100;ZF;TW;TWN;006;桃園縣
100;ZF;TW;TWN;007;苗栗縣
100;ZF;TW;TWN;008;台中市
100;ZF;TW;TWN;009;台中縣
100;ZF;TW;TWN;010;彰化縣
100;ZF;TW;TWN;011;南投縣
100;ZF;TW;TWN;012;嘉義市
100;ZF;TW;TWN;013;嘉義縣
100;ZF;TW;TWN;014;雲林縣
100;ZF;TW;TWN;015;台南市
100;ZF;TW;TWN;016;台南縣
100;ZF;TW;TWN;017;高雄縣
100;ZF;TW;TWN;018;澎湖縣
100;ZF;TW;TWN;019;屏東縣
100;ZF;TW;TWN;020;台東縣
100;ZF;TW;TWN;021;花蓮縣
100;ZF;TW;TWN;024;南海諸島
100;ZF;TW;TWN;025;釣魚台列嶼
100;ZF;US;AK;001;阿拉斯加州中的郡
100;ZF;US;AL;001;阿拉巴馬州中的郡
100;ZF;US;AR;001;阿肯色州中的郡
100;ZF;US;AS;001;AS 中的郡
100;ZF;US;AZ;001;亞利桑那州中的郡
100;ZF;US;CA;001;加利福尼亞州中的郡
100;ZF;US;CO;001;科羅拉多州中的郡
100;ZF;US;CT;001;康乃狄克州中的郡
100;ZF;US;DC;001;哥倫比亞特區中的郡
100;ZF;US;DE;001;德拉瓦州中的郡
100;ZF;US;FL;001;佛羅里達州中的郡
100;ZF;US;GA;001;喬治亞州中的郡
100;ZF;US;GU;001;關島中的郡
100;ZF;US;HI;001;夏威夷州中的郡
100;ZF;US;IA;001;愛荷華州中的郡
100;ZF;US;ID;001;愛達荷州中的郡
100;ZF;US;IL;001;伊利諾州中的郡
100;ZF;US;IN;001;印地安那州中的郡
100;ZF;US;KS;001;堪薩斯州中的郡
100;ZF;US;KY;001;肯塔基州中的郡
100;ZF;US;LA;001;路易斯安那州中的郡
100;ZF;US;MA;001;麻薩諸塞州中的郡
100;ZF;US;MD;001;馬里蘭州中的郡
100;ZF;US;ME;001;緬因州中的郡
100;ZF;US;MI;001;密西根州中的郡
100;ZF;US;MN;001;明尼蘇達州中的郡
100;ZF;US;MO;001;密蘇里州中的郡
100;ZF;US;MP;001;MP 中的郡
100;ZF;US;MS;001;密西西比州中的郡
100;ZF;US;MT;001;蒙大拿州中的郡
100;ZF;US;NC;001;北卡羅來納州中的郡
100;ZF;US;ND;001;北達科他州中的郡
100;ZF;US;NE;001;內布拉斯加州中的郡
100;ZF;US;NH;001;新罕布夏州中的郡
100;ZF;US;NJ;001;紐澤西州中的郡
100;ZF;US;NM;001;新墨西哥州中的郡
100;ZF;US;NV;001;內華達州中的郡
100;ZF;US;NY;001;紐約州中的郡
100;ZF;US;OH;001;俄亥俄州中的郡
100;ZF;US;OK;001;奧克拉荷馬州中的郡
100;ZF;US;OR;001;俄勒岡州中的郡
100;ZF;US;PA;001;賓夕凡尼亞州中的郡
100;ZF;US;PR;001;波多黎各中的郡
100;ZF;US;RI;001;羅德島州中的郡
100;ZF;US;SC;001;南卡羅來納州中的郡
100;ZF;US;SD;001;南達科他州中的郡
100;ZF;US;TN;001;田納西州中的郡
100;ZF;US;TX;001;德克薩斯州中的郡
100;ZF;US;UT;001;猶他州中的郡
