MANDT;MATNR;SPRAS;MAKTX;MAKTG
100;RMME14;JA;RAW14、MTS、ME 統合、B;RAW14、MTS、ME 統合、B
100;RMME14;DA;RAW14, lagerprod., ME-integration, B;RAW14, LAGERPROD., ME-INTEGRATION, B
100;RMME14;PL;RAW14, MTS, ME integracja, B;RAW14, MTS, ME INTEGRACJA, B
100;RMME14;ZF;RAW14、庫存式生產、ME 整合、變式 B;RAW14、庫存式生產、ME 整合、變式 B
100;RMME14;NL;RAW14, MTS, ME-integratie, B;RAW14, MTS, ME-INTEGRATIE, B
100;RMME14;NO;RAW14, lagerprod., ME-integrasjon, B;RAW14, LAGERPROD., ME-INTEGRASJON, B
100;RMME14;PT;RAW14, MTS, integração ME, B;RAW14, MTS, INTEGRAÇÃO ME, B
100;RMME14;SK;RAW14, VýrNaSkl, Integrácia ME, B;RAW14, VÝRNASKL, INTEGRÁCIA ME, B
100;RMME14;RU;RAW14, MTS, интеграция ME, B;RAW14, MTS, ИНТЕГРАЦИЯ ME, B
100;RMME14;ES;RAW14, MTS, intergración ME, B;RAW14, MTS, INTERGRACIÓN ME, B
100;RMME14;TR;RAW14, MTS, ME entegrasyonu, B;RAW14, MTS, ME ENTEGRASYONU, B
100;RMME14;FI;RAW14, varastoontuotanto, ME-integr., B;RAW14, VARASTOONTUOTANTO, ME-INTEGR., B
100;RMME14;SV;RAW14, MTS, ME-integration, B;RAW14, MTS, ME-INTEGRATION, B
100;RMME14;BG;RAW14, MTS, ME интеграция, B;RAW14, MTS, ME ИНТЕГРАЦИЯ, B
100;RMME14;LT;RAW14, MTS, ME integracija, B;RAW14, MTS, ME INTEGRACIJA, B
100;RMME14;LV;RAW14, MTS, ME integrācija, B;RAW14, MTS, ME INTEGRĀCIJA, B
100;RMME14;CA;RAW14, PPE, Integració ME, B;RAW14, PPE, INTEGRACIÓ ME, B
100;RMME14;SH;RAW14, MTS, ME integracija, B;RAW14, MTS, ME INTEGRACIJA, B
100;RMME14;HI;RAW14, MTS, ME एकीकरण, B;RAW14, MTS, ME एकीकरण, B
100;RMME14;KK;RAW14, MTS, ME интеграциясы, B;RAW14, MTS, ME ИНТЕГРАЦИЯСЫ, B
100;RMME14;VI;RAW14, MTS, tích hợp ME, B;RAW14, MTS, TÍCH HỢP ME, B
100;RMME15;ZH;RAW15，MTS，ME 集成，B;RAW15，MTS，ME 集成，B
100;RMME15;TH;RAW15, MTS, การรวม ME, B;RAW15, MTS, การรวม ME, B
100;RMME15;KO;RAW15, MTS, ME 통합, B;RAW15, MTS, ME 통합, B
100;RMME15;RO;RAW15, MTS, integrare ME, B;RAW15, MTS, INTEGRARE ME, B
100;RMME15;SL;RAW15, MTS, integracija ME, B;RAW15, MTS, INTEGRACIJA ME, B
100;RMME15;HR;RAW15, MTS, ME integracija, B;RAW15, MTS, ME INTEGRACIJA, B
100;RMME15;MS;RAW15, MTS, Penyepaduan ME, B;RAW15, MTS, PENYEPADUAN ME, B
100;RMME15;UK;RAW15, MTS, інтеграція ME, B;RAW15, MTS, ІНТЕГРАЦІЯ ME, B
100;RMME15;ET;RAW15, MTS, ME integreerimine, B;RAW15, MTS, ME INTEGREERIMINE, B
100;RMME15;AR;RAW15، إنتاج حسب المخزون، تكامل ‏ME، ‏B;RAW15، إنتاج حسب المخزون، تكامل ‏ME، ‏B
100;RMME15;HE;RAW15, MTS, ME Integration, B;RAW15, MTS, ME INTEGRATION, B
100;RMME15;CS;RAW15, výr.na skl., integrace ME, B;RAW15, VÝR.NA SKL., INTEGRACE ME, B
100;RMME15;DE;RAW15, LF, ME-Integration, B;RAW15, LF, ME-INTEGRATION, B
100;RMME15;EN;RAW15, MTS, ME Integration, B;RAW15, MTS, ME INTEGRATION, B
100;RMME15;FR;RAW15, prod. s/ stock, intégration ME, B;RAW15, PROD. S/ STOCK, INTÉGRATION ME, B
100;RMME15;EL;RAW15, MTS, ME Ενοποίηση, B;RAW15, MTS, ME ΕΝΟΠΟΊΗΣΗ, B
100;RMME15;HU;RAW15, MTS, ME-integráció, B;RAW15, MTS, ME-INTEGRÁCIÓ, B
100;RMME15;IT;RAW15, MTS, Integrazione ME, B;RAW15, MTS, INTEGRAZIONE ME, B
100;RMME15;JA;RAW15、MTS、ME 統合、B;RAW15、MTS、ME 統合、B
100;RMME15;DA;RAW15, lagerprod., ME-integration, B;RAW15, LAGERPROD., ME-INTEGRATION, B
100;RMME15;PL;RAW15, MTS, ME integracja, B;RAW15, MTS, ME INTEGRACJA, B
100;RMME15;ZF;RAW15、庫存式生產、ME 整合、變式 B;RAW15、庫存式生產、ME 整合、變式 B
100;RMME15;NL;RAW15, MTS, ME-integratie, B;RAW15, MTS, ME-INTEGRATIE, B
100;RMME15;NO;RAW15, lagerprod., ME-integrasjon, B;RAW15, LAGERPROD., ME-INTEGRASJON, B
100;RMME15;PT;RAW15, MTS, integração ME, B;RAW15, MTS, INTEGRAÇÃO ME, B
100;RMME15;SK;RAW15, VýrNaSkl, Integrácia ME, B;RAW15, VÝRNASKL, INTEGRÁCIA ME, B
100;RMME15;RU;RAW15, MTS, интеграция ME, B;RAW15, MTS, ИНТЕГРАЦИЯ ME, B
100;RMME15;ES;RAW15, MTS, integración ME, B;RAW15, MTS, INTEGRACIÓN ME, B
100;RMME15;TR;RAW15, MTS, ME entegrasyonu, B;RAW15, MTS, ME ENTEGRASYONU, B
100;RMME15;FI;RAW15, varastoontuotanto, ME-integr., B;RAW15, VARASTOONTUOTANTO, ME-INTEGR., B
100;RMME15;SV;RAW15, MTS, ME-integration, B;RAW15, MTS, ME-INTEGRATION, B
100;RMME15;BG;RAW15, MTS, ME интеграция, B;RAW15, MTS, ME ИНТЕГРАЦИЯ, B
100;RMME15;LT;RAW15, MTS, ME integracija, B;RAW15, MTS, ME INTEGRACIJA, B
100;RMME15;LV;RAW15, MTS, ME integrācija, B;RAW15, MTS, ME INTEGRĀCIJA, B
100;RMME15;CA;RAW15, PPE, Integració ME, B;RAW15, PPE, INTEGRACIÓ ME, B
100;RMME15;SH;RAW15, MTS, ME integracija, B;RAW15, MTS, ME INTEGRACIJA, B
100;RMME15;HI;RAW15, MTS, ME एकीकरण, B;RAW15, MTS, ME एकीकरण, B
100;RMME15;KK;RAW15, MTS, ME интеграциясы, B;RAW15, MTS, ME ИНТЕГРАЦИЯСЫ, B
100;RMME15;VI;RAW15, MTS, tích hợp ME, B;RAW15, MTS, TÍCH HỢP ME, B
100;RMME16;ZH;RAW16，MTS，ME 集成，B;RAW16，MTS，ME 集成，B
100;RMME16;TH;RAW16, MTS, การรวม ME, B;RAW16, MTS, การรวม ME, B
100;RMME16;KO;RAW16, MTS, ME 통합, B;RAW16, MTS, ME 통합, B
100;RMME16;RO;RAW16, MTS, integrare ME, B;RAW16, MTS, INTEGRARE ME, B
100;RMME16;SL;RAW16, MTS, integracija ME, B;RAW16, MTS, INTEGRACIJA ME, B
100;RMME16;HR;RAW16, MTS, ME Integration, B;RAW16, MTS, ME INTEGRATION, B
100;RMME16;MS;RAW16, MTS, Penyepaduan ME, B;RAW16, MTS, PENYEPADUAN ME, B
100;RMME16;UK;RAW16, MTS, інтеграція ME, B;RAW16, MTS, ІНТЕГРАЦІЯ ME, B
100;RMME16;ET;RAW16, MTS, ME integreerimine, B;RAW16, MTS, ME INTEGREERIMINE, B
100;RMME16;AR;RAW16، إنتاج حسب المخزون، تكامل ‏ME، ‏B;RAW16، إنتاج حسب المخزون، تكامل ‏ME، ‏B
100;RMME16;HE;RAW16, MTS, ME Integration, B;RAW16, MTS, ME INTEGRATION, B
100;RMME16;CS;RAW16, výr.na skl., integrace ME, B;RAW16, VÝR.NA SKL., INTEGRACE ME, B
100;RMME16;DE;RAW16, LF, ME-Integration, B;RAW16, LF, ME-INTEGRATION, B
100;RMME16;EN;RAW16, MTS, ME Integration, B;RAW16, MTS, ME INTEGRATION, B
100;RMME16;FR;RAW16, prod. s/ stock, intégration ME, B;RAW16, PROD. S/ STOCK, INTÉGRATION ME, B
100;RMME16;EL;RAW16, MTS, ME Ενοποίηση, B;RAW16, MTS, ME ΕΝΟΠΟΊΗΣΗ, B
100;RMME16;HU;RAW16, MTS, ME-integráció, B;RAW16, MTS, ME-INTEGRÁCIÓ, B
100;RMME16;IT;RAW16, MTS, Integrazione ME, B;RAW16, MTS, INTEGRAZIONE ME, B
100;RMME16;JA;RAW16、MTS、ME 統合、B;RAW16、MTS、ME 統合、B
100;RMME16;DA;RAW16, lagerprod., ME-integration, B;RAW16, LAGERPROD., ME-INTEGRATION, B
100;RMME16;PL;RAW16, MTS, ME integracja, B;RAW16, MTS, ME INTEGRACJA, B
100;RMME16;ZF;RAW16、庫存式生產、ME 整合、變式 B;RAW16、庫存式生產、ME 整合、變式 B
100;RMME16;NL;RAW16, MTS, ME-integratie, B;RAW16, MTS, ME-INTEGRATIE, B
100;RMME16;NO;RAW16, lagerprod., ME-integrasjon, B;RAW16, LAGERPROD., ME-INTEGRASJON, B
100;RMME16;PT;RAW16, MTS, integração ME, B;RAW16, MTS, INTEGRAÇÃO ME, B
100;RMME16;SK;RAW16, VýrNaSkl, Integrácia ME, B;RAW16, VÝRNASKL, INTEGRÁCIA ME, B
100;RMME16;RU;RAW16, MTS, интеграция ME, B;RAW16, MTS, ИНТЕГРАЦИЯ ME, B
100;RMME16;ES;RAW16, MTS, integración ME, B;RAW16, MTS, INTEGRACIÓN ME, B
100;RMME16;TR;RAW16, MTS, ME entegrasyonu, B;RAW16, MTS, ME ENTEGRASYONU, B
100;RMME16;FI;RAW16, varastoontuotanto, ME-integr., B;RAW16, VARASTOONTUOTANTO, ME-INTEGR., B
100;RMME16;SV;RAW16, MTS, ME-integration, B;RAW16, MTS, ME-INTEGRATION, B
100;RMME16;BG;RAW16, MTS, ME интеграция, B;RAW16, MTS, ME ИНТЕГРАЦИЯ, B
100;RMME16;LT;RAW16, MTS, ME integracija, B;RAW16, MTS, ME INTEGRACIJA, B
100;RMME16;LV;RAW16, MTS, ME integrācija, B;RAW16, MTS, ME INTEGRĀCIJA, B
100;RMME16;CA;RAW16, PPE, Integració ME, B;RAW16, PPE, INTEGRACIÓ ME, B
100;RMME16;SH;RAW16, MTS, ME integracija, B;RAW16, MTS, ME INTEGRACIJA, B
100;RMME16;HI;RAW16, MTS, ME एकीकरण, B;RAW16, MTS, ME एकीकरण, B
100;RMME16;KK;RAW16, MTS, ME интеграциясы, B;RAW16, MTS, ME ИНТЕГРАЦИЯСЫ, B
100;RMME16;VI;RAW16, MTS, tích hợp ME, B;RAW16, MTS, TÍCH HỢP ME, B
100;RMPC01;ZH;原始 PMA 01;原始 PMA 01
100;RMPC01;TH;วัตถุดิบ PMA 01;วัตถุดิบ PMA 01
100;RMPC01;KO;원자재 PMA 01;원자재 PMA 01
100;RMPC01;RO;PMA brut 01;PMA BRUT 01
100;RMPC01;SL;PMA 01 surovine;PMA 01 SUROVINE
100;RMPC01;HR;Sirovi PMA 01;SIROVI PMA 01
100;RMPC01;MS;PMA Mentah 01;PMA MENTAH 01
100;RMPC01;UK;Сировина PMA 01;СИРОВИНА PMA 01
100;RMPC01;ET;Esialgne PMA 01;ESIALGNE PMA 01
100;RMPC01;AR;خام - إدارة العمليات ‏01;خام - إدارة العمليات ‏01
100;RMPC01;HE;PMA 01 גולמי;PMA 01 גולמי
100;RMPC01;CS;Surovina PMA 01;SUROVINA PMA 01
100;RMPC01;DE;Rohstoff PMA 01;ROHSTOFF PMA 01
100;RMPC01;EN;Raw PMA 01;RAW PMA 01
100;RMPC01;FR;PMA 01 préliminaire;PMA 01 PRÉLIMINAIRE
100;RMPC01;EL;Ανεπεξ.PMA 01;ΑΝΕΠΕΞ.PMA 01
100;RMPC01;HU;Nyers - PMA 01;NYERS - PMA 01
100;RMPC01;IT;PMA preliminare 01;PMA PRELIMINARE 01
100;RMPC01;JA;原材料 PMA 01;原材料 PMA 01
100;RMPC01;DA;Rå PMA 01;RÅ PMA 01
100;RMPC01;PL;Sur. PMA 01;SUR. PMA 01
100;RMPC01;ZF;原料 PMA 01;原料 PMA 01
100;RMPC01;NL;PMA grondstoffen 01;PMA GRONDSTOFFEN 01
100;RMPC01;NO;PMA 01 rå;PMA 01 RÅ
100;RMPC01;PT;PMA matéria-prima 01;PMA MATÉRIA-PRIMA 01
100;RMPC01;SK;Sur.PMA 01;SUR.PMA 01
100;RMPC01;RU;Необраб. PMA 01;НЕОБРАБ. PMA 01
100;RMPC01;ES;PMA bruto 01;PMA BRUTO 01
100;RMPC01;TR;Hammadde PMA 01;HAMMADDE PMA 01
100;RMPC01;FI;Raaka PMA 01;RAAKA PMA 01
100;RMPC01;SV;Raw PMA 01;RAW PMA 01
100;RMPC01;BG;Необработен PMA 01;НЕОБРАБОТЕН PMA 01
100;RMPC01;LT;Neapdorotas PMA 01;NEAPDOROTAS PMA 01
100;RMPC01;LV;Neapstrādāts PMA 01;NEAPSTRĀDĀTS PMA 01
100;RMPC01;CA;PMA brut 01;PMA BRUT 01
100;RMPC01;SH;Neobrađen PMA 01;NEOBRAĐEN PMA 01
100;RMPC01;HI;अनिर्मित PMA 01;अनिर्मित PMA 01
100;RMPC01;KK;Өңделмеген PMA 01;ӨҢДЕЛМЕГЕН PMA 01
100;RMPC01;VI;PMA sơ bộ 01;PMA SƠ BỘ 01
100;RMPC02;ZH;原始 PMA 02;原始 PMA 02
100;RMPC02;TH;วัตถุดิบ PMA 02;วัตถุดิบ PMA 02
100;RMPC02;KO;원자재 PMA 02;원자재 PMA 02
100;RMPC02;RO;PMA brut 02;PMA BRUT 02
100;RMPC02;SL;PMA 02 surovine;PMA 02 SUROVINE
100;RMPC02;HR;Sirovi PMA 02;SIROVI PMA 02
100;RMPC02;MS;PMA Mentah 02;PMA MENTAH 02
100;RMPC02;UK;Сировина PMA 02;СИРОВИНА PMA 02
100;RMPC02;ET;Esialgne PMA 02;ESIALGNE PMA 02
100;RMPC02;AR;خام - إدارة العمليات 02;خام - إدارة العمليات 02
100;RMPC02;HE;PMA 02 גולמי;PMA 02 גולמי
100;RMPC02;CS;Surovina PMA 02;SUROVINA PMA 02
100;RMPC02;DE;Rohstoff PMA 02;ROHSTOFF PMA 02
100;RMPC02;EN;Raw PMA 02;RAW PMA 02
100;RMPC02;FR;PMA 02 préliminaire;PMA 02 PRÉLIMINAIRE
100;RMPC02;EL;Ανεπεξ.PMA 02;ΑΝΕΠΕΞ.PMA 02
100;RMPC02;HU;Nyers - PMA 02;NYERS - PMA 02
100;RMPC02;IT;PMA preliminare 02;PMA PRELIMINARE 02
100;RMPC02;JA;原材料 PMA 02;原材料 PMA 02
100;RMPC02;DA;Rå PMA 02;RÅ PMA 02
100;RMPC02;PL;Sur. PMA 02;SUR. PMA 02
100;RMPC02;ZF;原料 PMA 02;原料 PMA 02
100;RMPC02;NL;PMA grondstoffen 02;PMA GRONDSTOFFEN 02
100;RMPC02;NO;PMA 02 rå;PMA 02 RÅ
100;RMPC02;PT;PMA matéria-prima 02;PMA MATÉRIA-PRIMA 02
100;RMPC02;SK;Sur.PMA 02;SUR.PMA 02
100;RMPC02;RU;Необраб. PMA 02;НЕОБРАБ. PMA 02
100;RMPC02;ES;PMA bruto 02;PMA BRUTO 02
100;RMPC02;TR;Hammadde PMA 02;HAMMADDE PMA 02
100;RMPC02;FI;Raaka PMA 02;RAAKA PMA 02
100;RMPC02;SV;Raw PMA 02;RAW PMA 02
100;RMPC02;BG;Необработен PMA 02;НЕОБРАБОТЕН PMA 02
100;RMPC02;LT;Neapdorotas PMA 02;NEAPDOROTAS PMA 02
100;RMPC02;LV;Neapstrādāts PMA 02;NEAPSTRĀDĀTS PMA 02
100;RMPC02;CA;PMA brut 02;PMA BRUT 02
100;RMPC02;SH;Neobrađen PMA 02;NEOBRAĐEN PMA 02
100;RMPC02;HI;अनिर्मित PMA 02;अनिर्मित PMA 02
100;RMPC02;KK;Өңделмеген PMA 02;ӨҢДЕЛМЕГЕН PMA 02
100;RMPC02;VI;PMA sơ bộ 02;PMA SƠ BỘ 02
100;RMPC03;ZH;原始 PMA 03;原始 PMA 03
100;RMPC03;TH;วัตถุดิบ PMA 03;วัตถุดิบ PMA 03
100;RMPC03;KO;원자재 PMA 03;원자재 PMA 03
100;RMPC03;RO;PMA brut 03;PMA BRUT 03
100;RMPC03;SL;PMA 03 surovine;PMA 03 SUROVINE
100;RMPC03;HR;Sirovi PMA 03;SIROVI PMA 03
100;RMPC03;MS;PMA Mentah 03;PMA MENTAH 03
100;RMPC03;UK;Сировина PMA 03;СИРОВИНА PMA 03
100;RMPC03;ET;Esialgne PMA 03;ESIALGNE PMA 03
100;RMPC03;AR;خام - إدارة العمليات 03;خام - إدارة العمليات 03
100;RMPC03;HE;PMA 03 גולמי;PMA 03 גולמי
100;RMPC03;CS;Surovina PMA 03;SUROVINA PMA 03
100;RMPC03;DE;Rohstoff PMA 03;ROHSTOFF PMA 03
100;RMPC03;EN;Raw PMA 03;RAW PMA 03
100;RMPC03;FR;PMA 03 préliminaire;PMA 03 PRÉLIMINAIRE
100;RMPC03;EL;Ανεπεξ.PMA 03;ΑΝΕΠΕΞ.PMA 03
100;RMPC03;HU;Nyers - PMA 03;NYERS - PMA 03
100;RMPC03;IT;PMA preliminare 03;PMA PRELIMINARE 03
100;RMPC03;JA;原材料 PMA 03;原材料 PMA 03
100;RMPC03;DA;Rå PMA 03;RÅ PMA 03
100;RMPC03;PL;Sur. PMA 03;SUR. PMA 03
100;RMPC03;ZF;原料 PMA 03;原料 PMA 03
100;RMPC03;NL;PMA grondstoffen 03;PMA GRONDSTOFFEN 03
100;RMPC03;NO;PMA 03 rå;PMA 03 RÅ
100;RMPC03;PT;PMA matéria-prima 03;PMA MATÉRIA-PRIMA 03
100;RMPC03;SK;Sur.PMA 03;SUR.PMA 03
100;RMPC03;RU;Необраб. PMA 03;НЕОБРАБ. PMA 03
100;RMPC03;ES;PMA bruto 03;PMA BRUTO 03
100;RMPC03;TR;Hammadde PMA 03;HAMMADDE PMA 03
100;RMPC03;FI;Raaka PMA 03;RAAKA PMA 03
100;RMPC03;SV;Raw PMA 03;RAW PMA 03
100;RMPC03;BG;Необработен PMA 03;НЕОБРАБОТЕН PMA 03
100;RMPC03;LT;Neapdorotas PMA 03;NEAPDOROTAS PMA 03
100;RMPC03;LV;Neapstrādāts PMA 03;NEAPSTRĀDĀTS PMA 03
100;RMPC03;CA;PMA brut 03;PMA BRUT 03
100;RMPC03;SH;Neobrađen PMA 03;NEOBRAĐEN PMA 03
100;RMPC03;HI;अनिर्मित PMA 03;अनिर्मित PMA 03
100;RMPC03;KK;Өңделмеген PMA 03;ӨҢДЕЛМЕГЕН PMA 03
100;RMPC03;VI;PMA sơ bộ 03;PMA SƠ BỘ 03
100;RMPC04;ZH;原始 PMA 04;原始 PMA 04
100;RMPC04;TH;วัตถุดิบ PMA 04;วัตถุดิบ PMA 04
100;RMPC04;KO;원자재 PMA 04;원자재 PMA 04
100;RMPC04;RO;PMA brut 04;PMA BRUT 04
100;RMPC04;SL;PMA 04 surovine;PMA 04 SUROVINE
100;RMPC04;HR;Sirovi PMA 04;SIROVI PMA 04
100;RMPC04;MS;PMA Mentah 04;PMA MENTAH 04
100;RMPC04;UK;Сировина PMA 04;СИРОВИНА PMA 04
100;RMPC04;ET;Esialgne PMA 04;ESIALGNE PMA 04
100;RMPC04;AR;خام - إدارة العمليات 04;خام - إدارة العمليات 04
100;RMPC04;HE;PMA 04 גולמי;PMA 04 גולמי
100;RMPC04;CS;Surovina PMA 04;SUROVINA PMA 04
100;RMPC04;DE;Rohstoff PMA 04;ROHSTOFF PMA 04
100;RMPC04;EN;Raw PMA 04;RAW PMA 04
100;RMPC04;FR;PMA 04 préliminaire;PMA 04 PRÉLIMINAIRE
100;RMPC04;EL;Ανεπεξ.PMA 04;ΑΝΕΠΕΞ.PMA 04
100;RMPC04;HU;Nyers - PMA 04;NYERS - PMA 04
100;RMPC04;IT;PMA preliminare 04;PMA PRELIMINARE 04
100;RMPC04;JA;原材料 PMA 04;原材料 PMA 04
100;RMPC04;DA;Rå PMA 04;RÅ PMA 04
100;RMPC04;PL;Sur. PMA 04;SUR. PMA 04
100;RMPC04;ZF;原料 PMA 04;原料 PMA 04
100;RMPC04;NL;PMA grondstoffen 04;PMA GRONDSTOFFEN 04
100;RMPC04;NO;PMA 04 rå;PMA 04 RÅ
100;RMPC04;PT;PMA matéria-prima 04;PMA MATÉRIA-PRIMA 04
100;RMPC04;SK;Sur.PMA 04;SUR.PMA 04
100;RMPC04;RU;Необраб. PMA 04;НЕОБРАБ. PMA 04
100;RMPC04;ES;PMA bruto 04;PMA BRUTO 04
100;RMPC04;TR;Hammadde PMA 04;HAMMADDE PMA 04
100;RMPC04;FI;Raaka PMA 04;RAAKA PMA 04
100;RMPC04;SV;Raw PMA 04;RAW PMA 04
100;RMPC04;BG;Необработен PMA 04;НЕОБРАБОТЕН PMA 04
100;RMPC04;LT;Neapdorotas PMA 04;NEAPDOROTAS PMA 04
100;RMPC04;LV;Neapstrādāts PMA 04;NEAPSTRĀDĀTS PMA 04
100;RMPC04;CA;PMA brut 04;PMA BRUT 04
100;RMPC04;SH;Neobrađen PMA 04;NEOBRAĐEN PMA 04
100;RMPC04;HI;अनिर्मित PMA 04;अनिर्मित PMA 04
100;RMPC04;KK;Өңделмеген PMA 04;ӨҢДЕЛМЕГЕН PMA 04
100;RMPC04;VI;PMA sơ bộ 04;PMA SƠ BỘ 04
100;RMPC05;ZH;原始 PMA 05;原始 PMA 05
100;RMPC05;TH;วัตถุดิบ PMA 05;วัตถุดิบ PMA 05
100;RMPC05;KO;원자재 PMA 05;원자재 PMA 05
100;RMPC05;RO;PMA brut 05;PMA BRUT 05
100;RMPC05;SL;PMA 05 surovine;PMA 05 SUROVINE
100;RMPC05;HR;Sirovi PMA 05;SIROVI PMA 05
100;RMPC05;MS;PMA Mentah 05;PMA MENTAH 05
100;RMPC05;UK;Сировина PMA 05;СИРОВИНА PMA 05
100;RMPC05;ET;Esialgne PMA 05;ESIALGNE PMA 05
100;RMPC05;AR;خام - إدارة العمليات 05;خام - إدارة العمليات 05
100;RMPC05;HE;PMA 05 גולמי;PMA 05 גולמי
100;RMPC05;CS;Surovina PMA 05;SUROVINA PMA 05
100;RMPC05;DE;Rohstoff PMA 05;ROHSTOFF PMA 05
100;RMPC05;EN;Raw PMA 05;RAW PMA 05
100;RMPC05;FR;PMA 05 préliminaire;PMA 05 PRÉLIMINAIRE
100;RMPC05;EL;Ανεπεξ.PMA 05;ΑΝΕΠΕΞ.PMA 05
100;RMPC05;HU;Nyers - PMA 05;NYERS - PMA 05
100;RMPC05;IT;PMA preliminare 05;PMA PRELIMINARE 05
100;RMPC05;JA;原材料 PMA 05;原材料 PMA 05
100;RMPC05;DA;Rå PMA 05;RÅ PMA 05
100;RMPC05;PL;Sur. PMA 05;SUR. PMA 05
100;RMPC05;ZF;原料 PMA 05;原料 PMA 05
100;RMPC05;NL;PMA grondstoffen 05;PMA GRONDSTOFFEN 05
100;RMPC05;NO;PMA 05 rå;PMA 05 RÅ
100;RMPC05;PT;PMA matéria-prima 05;PMA MATÉRIA-PRIMA 05
100;RMPC05;SK;Sur.PMA 05;SUR.PMA 05
100;RMPC05;RU;Необраб. PMA 05;НЕОБРАБ. PMA 05
100;RMPC05;ES;PMA bruto 05;PMA BRUTO 05
100;RMPC05;TR;Hammadde PMA 05;HAMMADDE PMA 05
100;RMPC05;FI;Raaka PMA 05;RAAKA PMA 05
100;RMPC05;SV;Raw PMA 05;RAW PMA 05
100;RMPC05;BG;Raw PMA 05;RAW PMA 05
100;RMPC05;LT;Neapdorotas PMA 05;NEAPDOROTAS PMA 05
100;RMPC05;LV;Neapstrādāts PMA 05;NEAPSTRĀDĀTS PMA 05
100;RMPC05;CA;PMA brut 05;PMA BRUT 05
100;RMPC05;SH;Neobrađen PMA 05;NEOBRAĐEN PMA 05
100;RMPC05;HI;अनिर्मित PMA 05;अनिर्मित PMA 05
100;RMPC05;KK;Өңделмеген PMA 05;ӨҢДЕЛМЕГЕН PMA 05
100;RMPC05;VI;PMA sơ bộ 05;PMA SƠ BỘ 05
100;RMPC06;ZH;原始 PMA 06;原始 PMA 06
100;RMPC06;TH;วัตถุดิบ PMA 06;วัตถุดิบ PMA 06
100;RMPC06;KO;원자재 PMA 06;원자재 PMA 06
100;RMPC06;RO;PMA brut 06;PMA BRUT 06
100;RMPC06;SL;PMA 06 surovine;PMA 06 SUROVINE
100;RMPC06;HR;Sirovi PMA 06;SIROVI PMA 06
100;RMPC06;MS;PMA Mentah 06;PMA MENTAH 06
100;RMPC06;UK;Сировина PMA 06;СИРОВИНА PMA 06
100;RMPC06;ET;Esialgne PMA 06;ESIALGNE PMA 06
100;RMPC06;AR;خام - إدارة العمليات 06;خام - إدارة العمليات 06
100;RMPC06;HE;PMA 06 גולמי;PMA 06 גולמי
100;RMPC06;CS;Surovina PMA 06;SUROVINA PMA 06
100;RMPC06;DE;Rohstoff PMA 06;ROHSTOFF PMA 06
100;RMPC06;EN;Raw PMA 06;RAW PMA 06
100;RMPC06;FR;PMA 06 préliminaire;PMA 06 PRÉLIMINAIRE
100;RMPC06;EL;Ανεπεξ.PMA 06;ΑΝΕΠΕΞ.PMA 06
100;RMPC06;HU;Nyers - PMA 06;NYERS - PMA 06
100;RMPC06;IT;PMA preliminare 06;PMA PRELIMINARE 06
100;RMPC06;JA;原材料 PMA 06;原材料 PMA 06
100;RMPC06;DA;Rå PMA 06;RÅ PMA 06
100;RMPC06;PL;Sur. PMA 06;SUR. PMA 06
100;RMPC06;ZF;原料 PMA 06;原料 PMA 06
100;RMPC06;NL;PMA grondstoffen 06;PMA GRONDSTOFFEN 06
100;RMPC06;NO;PMA 06 rå;PMA 06 RÅ
100;RMPC06;PT;PMA matéria-prima 06;PMA MATÉRIA-PRIMA 06
100;RMPC06;SK;Sur.PMA 06;SUR.PMA 06
100;RMPC06;RU;Необраб. PMA 06;НЕОБРАБ. PMA 06
100;RMPC06;ES;PMA bruto 06;PMA BRUTO 06
100;RMPC06;TR;Hammadde PMA 06;HAMMADDE PMA 06
100;RMPC06;FI;Raaka PMA 06;RAAKA PMA 06
100;RMPC06;SV;Raw PMA 06;RAW PMA 06
100;RMPC06;BG;Raw PMA 06;RAW PMA 06
100;RMPC06;LT;Neapdorotas PMA 06;NEAPDOROTAS PMA 06
100;RMPC06;LV;Neapstrādāts PMA 06;NEAPSTRĀDĀTS PMA 06
100;RMPC06;CA;PMA brut 06;PMA BRUT 06
100;RMPC06;SH;Neobrađen PMA 06;NEOBRAĐEN PMA 06
100;RMPC06;HI;अनिर्मित PMA 06;अनिर्मित PMA 06
100;RMPC06;KK;Өңделмеген PMA 06;ӨҢДЕЛМЕГЕН PMA 06
100;RMPC06;VI;PMA sơ bộ 06;PMA SƠ BỘ 06
100;RMPI001;ZH;投入 1（水）;投入 1（水）
100;RMPI001;TH;อินพุท 1 (น้ำ);อินพุท 1 (น้ำ)
100;RMPI001;KO;투입 1(물);투입 1(물)
100;RMPI001;RO;Intrare 1 (APĂ);INTRARE 1 (APĂ)
100;RMPI001;SL;Vložek 1 (VODA);VLOŽEK 1 (VODA)
100;RMPI001;HR;Unos 1 (VODA);UNOS 1 (VODA)
100;RMPI001;MS;Input 1 (AIR);INPUT 1 (AIR)
100;RMPI001;UK;Вхід 1 (ВОДА);ВХІД 1 (ВОДА)
100;RMPI001;ET;Sisend 1 (VESI);SISEND 1 (VESI)
100;RMPI001;AR;الإدخال 1 (المياه);الإدخال 1 (المياه)
100;RMPI001;HE;קלט 1 (מים);קלט 1 (מים)
100;RMPI001;CS;Vstup 1 (VODA);VSTUP 1 (VODA)
